           0  -0.669812   0.000  0.000  0.000  
        1000  -1.341432   0.077  0.621  0.000  
        2000  -1.344359   0.078  0.623  0.000  
        3000  -1.343555   0.078  0.623  0.000  
        4000  -1.342166   0.078  0.623  0.000  
        5000  -1.340223   0.078  0.624  0.000  
        6000  -1.350339   0.079  0.624  0.000  
        7000  -1.355615   0.079  0.625  0.000  
        8000  -1.353475   0.079  0.625  0.000  
        9000  -1.354111   0.079  0.625  0.000  
       10000  -1.341870   0.079  0.625  0.000  
       11000  -1.342494   0.079  0.625  0.000  
       12000  -1.348140   0.079  0.625  0.000  
       13000  -1.354958   0.079  0.625  0.000  
       14000  -1.352327   0.080  0.625  0.000  
       15000  -1.342116   0.080  0.626  0.000  
       16000  -1.353699   0.080  0.626  0.000  
       17000  -1.366831   0.080  0.626  0.000  
       18000  -1.355362   0.080  0.626  0.000  
       19000  -1.360807   0.080  0.626  0.000  
       20000  -1.359761   0.080  0.626  0.000  
       21000  -1.343285   0.080  0.626  0.000  
       22000  -1.358084   0.081  0.626  0.000  
       23000  -1.363711   0.081  0.626  0.000  
       24000  -1.361070   0.081  0.627  0.000  
       25000  -1.371931   0.081  0.627  0.000  
       26000  -1.368404   0.081  0.627  0.000  
       27000  -1.366333   0.081  0.627  0.000  
       28000  -1.367335   0.081  0.627  0.000  
       29000  -1.353753   0.081  0.627  0.000  
       30000  -1.361649   0.081  0.627  0.000  
       31000  -1.371133   0.081  0.627  0.000  
       32000  -1.352887   0.081  0.627  0.000  
       33000  -1.350626   0.081  0.627  0.000  
       34000  -1.361479   0.081  0.627  0.000  
       35000  -1.350243   0.081  0.627  0.000  
       36000  -1.355579   0.081  0.627  0.000  
       37000  -1.350563   0.081  0.627  0.000  
       38000  -1.353949   0.081  0.627  0.000  
       39000  -1.362821   0.081  0.627  0.000  
       40000  -1.350194   0.081  0.627  0.000  
       41000  -1.361710   0.081  0.627  0.000  
       42000  -1.355941   0.081  0.627  0.000  
       43000  -1.357481   0.081  0.627  0.000  
       44000  -1.342533   0.082  0.627  0.000  
       45000  -1.360940   0.082  0.627  0.000  
       46000  -1.349295   0.082  0.627  0.000  
       47000  -1.353087   0.082  0.627  0.000  
       48000  -1.359156   0.082  0.627  0.000  
       49000  -1.361502   0.082  0.627  0.000  
       50000  -1.349608   0.082  0.627  0.000  
       51000  -1.357457   0.082  0.627  0.000  
       52000  -1.351795   0.082  0.628  0.000  
       53000  -1.354632   0.082  0.628  0.000  
       54000  -1.351711   0.082  0.628  0.000  
       55000  -1.348301   0.082  0.628  0.000  
       56000  -1.346780   0.082  0.628  0.000  
       57000  -1.344286   0.082  0.628  0.000  
       58000  -1.361436   0.082  0.628  0.000  
       59000  -1.340644   0.082  0.628  0.000  
       60000  -1.351197   0.082  0.628  0.000  
       61000  -1.367358   0.082  0.628  0.000  
       62000  -1.358331   0.082  0.628  0.000  
       63000  -1.353722   0.082  0.628  0.000  
       64000  -1.351491   0.082  0.628  0.000  
       65000  -1.335016   0.083  0.628  0.000  
       66000  -1.360105   0.083  0.628  0.000  
       67000  -1.352402   0.083  0.628  0.000  
       68000  -1.353698   0.083  0.628  0.000  
       69000  -1.344905   0.083  0.628  0.000  
       70000  -1.353748   0.083  0.628  0.000  
       71000  -1.341300   0.083  0.628  0.000  
       72000  -1.350734   0.083  0.628  0.000  
       73000  -1.347966   0.083  0.628  0.000  
       74000  -1.349006   0.083  0.628  0.000  
       75000  -1.341430   0.083  0.628  0.000  
       76000  -1.344766   0.083  0.628  0.000  
       77000  -1.353693   0.083  0.628  0.000  
       78000  -1.350067   0.083  0.628  0.000  
       79000  -1.353761   0.083  0.628  0.000  
       80000  -1.352256   0.083  0.628  0.000  
       81000  -1.363394   0.083  0.629  0.000  
       82000  -1.349256   0.083  0.629  0.000  
       83000  -1.350116   0.083  0.629  0.000  
       84000  -1.354566   0.083  0.629  0.000  
       85000  -1.336084   0.083  0.629  0.000  
       86000  -1.344796   0.083  0.629  0.000  
       87000  -1.344953   0.083  0.629  0.000  
       88000  -1.358483   0.083  0.629  0.000  
       89000  -1.353426   0.084  0.629  0.000  
       90000  -1.340767   0.084  0.629  0.000  
       91000  -1.345301   0.084  0.629  0.000  
       92000  -1.349595   0.084  0.629  0.000  
       93000  -1.354530   0.084  0.629  0.000  
       94000  -1.356786   0.084  0.629  0.000  
       95000  -1.338926   0.084  0.629  0.000  
       96000  -1.346467   0.084  0.629  0.000  
       97000  -1.343414   0.084  0.629  0.000  
       98000  -1.341010   0.084  0.629  0.000  
       99000  -1.331933   0.084  0.629  0.000  
      100000  -1.332505   0.084  0.629  0.000  
