        0.0000  -1.422151   0.287728  -1.134423 
      250.0000  -1.403148   0.294656  -1.108492 
      500.0000  -1.409076   0.296302  -1.112774 
      750.0000  -1.422631   0.309000  -1.113631 
     1000.0000  -1.410291   0.317451  -1.092840 
     1250.0000  -1.417853   0.302784  -1.115069 
     1500.0000  -1.407044   0.304242  -1.102802 
     1750.0000  -1.411214   0.307197  -1.104017 
     2000.0000  -1.425533   0.299758  -1.125775 
     2250.0000  -1.424105   0.301354  -1.122751 
     2500.0000  -1.404678   0.310588  -1.094091 
     2750.0000  -1.405703   0.304113  -1.101590 
     3000.0000  -1.397459   0.304047  -1.093412 
     3250.0000  -1.407572   0.303968  -1.103604 
     3500.0000  -1.411977   0.306077  -1.105899 
     3750.0000  -1.419826   0.312699  -1.107127 
     4000.0000  -1.414621   0.306978  -1.107643 
     4250.0000  -1.402450   0.310723  -1.091728 
     4500.0000  -1.400533   0.304605  -1.095929 
     4750.0000  -1.400910   0.295442  -1.105467 
     5000.0000  -1.438637   0.295161  -1.143476 
     5250.0000  -1.419972   0.281691  -1.138281 
     5500.0000  -1.402355   0.298424  -1.103931 
     5750.0000  -1.410222   0.303639  -1.106584 
     6000.0000  -1.408513   0.288315  -1.120198 
     6250.0000  -1.422167   0.294569  -1.127598 
     6500.0000  -1.391194   0.293927  -1.097268 
     6750.0000  -1.400549   0.299247  -1.101302 
     7000.0000  -1.405626   0.313919  -1.091707 
     7250.0000  -1.412473   0.294294  -1.118179 
     7500.0000  -1.406854   0.315222  -1.091632 
     7750.0000  -1.415519   0.293330  -1.122188 
     8000.0000  -1.419809   0.303692  -1.116117 
     8250.0000  -1.404997   0.301196  -1.103801 
     8500.0000  -1.410275   0.298739  -1.111537 
     8750.0000  -1.411105   0.309369  -1.101736 
     9000.0000  -1.392166   0.300713  -1.091453 
     9250.0000  -1.409017   0.292347  -1.116671 
     9500.0000  -1.400431   0.291763  -1.108668 
     9750.0000  -1.404740   0.301025  -1.103715 
    10000.0000  -1.411217   0.306973  -1.104244 
    10250.0000  -1.400246   0.296563  -1.103683 
    10500.0000  -1.412173   0.309493  -1.102680 
    10750.0000  -1.401113   0.303248  -1.097864 
    11000.0000  -1.404452   0.300021  -1.104431 
    11250.0000  -1.416034   0.300572  -1.115462 
    11500.0000  -1.404460   0.292870  -1.111590 
    11750.0000  -1.409471   0.300464  -1.109008 
    12000.0000  -1.393440   0.292511  -1.100929 
    12250.0000  -1.411068   0.293413  -1.117655 
    12500.0000  -1.398581   0.301996  -1.096585 
    12750.0000  -1.397740   0.297520  -1.100220 
    13000.0000  -1.398814   0.297752  -1.101062 
    13250.0000  -1.400093   0.299124  -1.100969 
    13500.0000  -1.409336   0.292362  -1.116973 
    13750.0000  -1.415290   0.282898  -1.132392 
    14000.0000  -1.415951   0.303267  -1.112685 
    14250.0000  -1.401535   0.305093  -1.096442 
    14500.0000  -1.393230   0.300950  -1.092280 
