        0.0000  -1.391726   0.309048  -1.082678 
       10.0000  -1.389921   0.309056  -1.080865 
       20.0000  -1.396142   0.308704  -1.087438 
       30.0000  -1.406319   0.310640  -1.095680 
       40.0000  -1.400367   0.306398  -1.093969 
       50.0000  -1.408464   0.314706  -1.093759 
       60.0000  -1.404090   0.303986  -1.100104 
       70.0000  -1.408287   0.302681  -1.105606 
       80.0000  -1.398595   0.291342  -1.107252 
       90.0000  -1.400823   0.294351  -1.106471 
      100.0000  -1.413249   0.309672  -1.103577 
      110.0000  -1.394087   0.290819  -1.103268 
      120.0000  -1.397514   0.302402  -1.095112 
      130.0000  -1.396301   0.298684  -1.097616 
      140.0000  -1.399734   0.303861  -1.095873 
      150.0000  -1.403006   0.301383  -1.101623 
      160.0000  -1.407678   0.305828  -1.101849 
      170.0000  -1.403962   0.297994  -1.105969 
      180.0000  -1.406076   0.301906  -1.104170 
      190.0000  -1.403370   0.295838  -1.107532 
      200.0000  -1.402243   0.296568  -1.105675 
      210.0000  -1.402848   0.295361  -1.107487 
      220.0000  -1.411094   0.305836  -1.105257 
      230.0000  -1.403680   0.304233  -1.099447 
      240.0000  -1.402486   0.295477  -1.107009 
      250.0000  -1.406248   0.295929  -1.110319 
      260.0000  -1.410680   0.300623  -1.110057 
      270.0000  -1.403275   0.300428  -1.102847 
      280.0000  -1.409209   0.301122  -1.108087 
      290.0000  -1.408990   0.300137  -1.108853 
      300.0000  -1.409448   0.307106  -1.102343 
      310.0000  -1.411635   0.310892  -1.100743 
      320.0000  -1.414353   0.315108  -1.099245 
      330.0000  -1.402095   0.303138  -1.098957 
      340.0000  -1.409267   0.306663  -1.102604 
      350.0000  -1.412528   0.310535  -1.101993 
      360.0000  -1.405803   0.306347  -1.099456 
      370.0000  -1.406383   0.301705  -1.104678 
      380.0000  -1.406036   0.297581  -1.108455 
      390.0000  -1.401482   0.298598  -1.102884 
      400.0000  -1.401116   0.305073  -1.096042 
      410.0000  -1.405807   0.307715  -1.098093 
      420.0000  -1.404011   0.303170  -1.100841 
      430.0000  -1.394940   0.296050  -1.098891 
      440.0000  -1.401145   0.309256  -1.091889 
      450.0000  -1.400283   0.304007  -1.096276 
      460.0000  -1.405988   0.305426  -1.100562 
      470.0000  -1.393921   0.292394  -1.101527 
      480.0000  -1.405402   0.303294  -1.102108 
      490.0000  -1.403205   0.304677  -1.098528 
      500.0000  -1.403853   0.304864  -1.098989 
      510.0000  -1.392570   0.297150  -1.095419 
      520.0000  -1.398182   0.297238  -1.100945 
      530.0000  -1.406637   0.302038  -1.104599 
      540.0000  -1.410267   0.298174  -1.112093 
      550.0000  -1.409537   0.292963  -1.116574 
      560.0000  -1.412247   0.303536  -1.108711 
      570.0000  -1.412618   0.302067  -1.110551 
      580.0000  -1.409203   0.296997  -1.112206 
      590.0000  -1.403855   0.297653  -1.106202 
      600.0000  -1.398025   0.298600  -1.099424 
      610.0000  -1.402601   0.303204  -1.099397 
      620.0000  -1.403494   0.294283  -1.109211 
      630.0000  -1.406866   0.295438  -1.111428 
      640.0000  -1.395219   0.289090  -1.106129 
      650.0000  -1.405963   0.297813  -1.108150 
      660.0000  -1.403184   0.297492  -1.105692 
      670.0000  -1.411060   0.303045  -1.108015 
      680.0000  -1.400218   0.298015  -1.102202 
      690.0000  -1.403961   0.300407  -1.103554 
      700.0000  -1.404212   0.297941  -1.106271 
      710.0000  -1.414359   0.309121  -1.105239 
      720.0000  -1.405615   0.298060  -1.107555 
      730.0000  -1.400795   0.296548  -1.104247 
      740.0000  -1.403393   0.300200  -1.103193 
      750.0000  -1.399631   0.292472  -1.107159 
      760.0000  -1.406573   0.301548  -1.105025 
      770.0000  -1.405215   0.299040  -1.106175 
      780.0000  -1.402268   0.304316  -1.097952 
      790.0000  -1.403021   0.296030  -1.106991 
      800.0000  -1.414749   0.298797  -1.115952 
      810.0000  -1.412831   0.299003  -1.113828 
      820.0000  -1.419085   0.305442  -1.113643 
      830.0000  -1.407806   0.293693  -1.114113 
      840.0000  -1.412763   0.295224  -1.117539 
      850.0000  -1.404042   0.284228  -1.119814 
      860.0000  -1.413441   0.296692  -1.116749 
      870.0000  -1.409834   0.301527  -1.108308 
      880.0000  -1.415570   0.303068  -1.112502 
      890.0000  -1.423619   0.305683  -1.117936 
      900.0000  -1.420625   0.302452  -1.118173 
      910.0000  -1.411842   0.295995  -1.115847 
      920.0000  -1.415717   0.298227  -1.117490 
      930.0000  -1.423630   0.297259  -1.126371 
      940.0000  -1.430837   0.302009  -1.128828 
      950.0000  -1.420563   0.291455  -1.129108 
      960.0000  -1.421547   0.297365  -1.124181 
      970.0000  -1.416917   0.293372  -1.123545 
      980.0000  -1.418141   0.292645  -1.125496 
      990.0000  -1.418015   0.294543  -1.123472 
     1000.0000  -1.412637   0.291307  -1.121329 
     1010.0000  -1.412724   0.289574  -1.123150 
     1020.0000  -1.414285   0.294084  -1.120201 
     1030.0000  -1.415720   0.293581  -1.122139 
     1040.0000  -1.411825   0.292292  -1.119533 
     1050.0000  -1.412940   0.303363  -1.109578 
     1060.0000  -1.403239   0.302330  -1.100909 
     1070.0000  -1.404715   0.304570  -1.100145 
     1080.0000  -1.396620   0.293391  -1.103229 
     1090.0000  -1.407345   0.306802  -1.100544 
     1100.0000  -1.406032   0.306451  -1.099581 
     1110.0000  -1.410865   0.302361  -1.108504 
     1120.0000  -1.410267   0.291288  -1.118979 
     1130.0000  -1.415363   0.296703  -1.118660 
     1140.0000  -1.412888   0.291742  -1.121145 
     1150.0000  -1.428967   0.307626  -1.121341 
     1160.0000  -1.415619   0.298288  -1.117330 
     1170.0000  -1.411975   0.295964  -1.116011 
     1180.0000  -1.411612   0.295956  -1.115656 
     1190.0000  -1.406281   0.290579  -1.115702 
     1200.0000  -1.417633   0.291103  -1.126530 
     1210.0000  -1.403854   0.288073  -1.115781 
     1220.0000  -1.410949   0.300762  -1.110187 
     1230.0000  -1.416403   0.307489  -1.108914 
     1240.0000  -1.411167   0.298283  -1.112884 
     1250.0000  -1.404529   0.291668  -1.112861 
     1260.0000  -1.412668   0.296618  -1.116050 
     1270.0000  -1.420693   0.304740  -1.115954 
     1280.0000  -1.419862   0.302802  -1.117061 
     1290.0000  -1.414981   0.303911  -1.111070 
     1300.0000  -1.419066   0.304671  -1.114395 
     1310.0000  -1.413344   0.297370  -1.115974 
     1320.0000  -1.417129   0.300972  -1.116157 
     1330.0000  -1.420014   0.300223  -1.119791 
     1340.0000  -1.423256   0.302382  -1.120874 
     1350.0000  -1.422428   0.304491  -1.117937 
     1360.0000  -1.411653   0.296620  -1.115033 
     1370.0000  -1.415177   0.303599  -1.111579 
     1380.0000  -1.414777   0.294667  -1.120110 
     1390.0000  -1.417262   0.298555  -1.118708 
     1400.0000  -1.424698   0.299089  -1.125610 
     1410.0000  -1.425651   0.305372  -1.120280 
     1420.0000  -1.424430   0.305621  -1.118809 
     1430.0000  -1.418394   0.299462  -1.118932 
     1440.0000  -1.413476   0.293029  -1.120447 
     1450.0000  -1.425506   0.300584  -1.124923 
     1460.0000  -1.430288   0.300514  -1.129774 
     1470.0000  -1.412703   0.286898  -1.125805 
     1480.0000  -1.425308   0.294547  -1.130761 
     1490.0000  -1.422086   0.292220  -1.129867 
     1500.0000  -1.435983   0.300339  -1.135644 
     1510.0000  -1.428555   0.300709  -1.127846 
     1520.0000  -1.418635   0.292984  -1.125652 
     1530.0000  -1.420045   0.297854  -1.122191 
     1540.0000  -1.423199   0.306626  -1.116573 
     1550.0000  -1.422709   0.303005  -1.119704 
     1560.0000  -1.419871   0.303669  -1.116203 
