        0.0000  -1.409404   0.295259  -1.114145 
      250.0000  -1.404726   0.307606  -1.097120 
      500.0000  -1.382579   0.308073  -1.074506 
      750.0000  -1.409006   0.299832  -1.109174 
     1000.0000  -1.394680   0.297513  -1.097166 
     1250.0000  -1.414620   0.302591  -1.112028 
     1500.0000  -1.412050   0.293957  -1.118093 
     1750.0000  -1.392796   0.298281  -1.094515 
     2000.0000  -1.416422   0.306427  -1.109996 
     2250.0000  -1.418975   0.289815  -1.129160 
     2500.0000  -1.412919   0.294612  -1.118307 
     2750.0000  -1.406359   0.291632  -1.114726 
     3000.0000  -1.394618   0.303598  -1.091020 
     3250.0000  -1.412511   0.303781  -1.108730 
     3500.0000  -1.405225   0.298406  -1.106819 
     3750.0000  -1.401255   0.309417  -1.091838 
     4000.0000  -1.398657   0.293813  -1.104844 
     4250.0000  -1.412787   0.300689  -1.112098 
     4500.0000  -1.387356   0.302122  -1.085234 
     4750.0000  -1.388646   0.299222  -1.089424 
     5000.0000  -1.403389   0.296569  -1.106820 
     5250.0000  -1.392853   0.295658  -1.097195 
     5500.0000  -1.387921   0.292998  -1.094923 
     5750.0000  -1.389587   0.307126  -1.082461 
     6000.0000  -1.394429   0.307888  -1.086541 
     6250.0000  -1.408600   0.300367  -1.108232 
     6500.0000  -1.405867   0.305441  -1.100426 
     6750.0000  -1.399022   0.299355  -1.099666 
     7000.0000  -1.415103   0.305933  -1.109169 
     7250.0000  -1.416267   0.291604  -1.124663 
     7500.0000  -1.419109   0.317725  -1.101384 
     7750.0000  -1.413456   0.303152  -1.110304 
     8000.0000  -1.417438   0.306575  -1.110864 
     8250.0000  -1.402714   0.294687  -1.108028 
     8500.0000  -1.400677   0.309196  -1.091481 
     8750.0000  -1.405192   0.302085  -1.103107 
     9000.0000  -1.402404   0.299406  -1.102997 
     9250.0000  -1.384237   0.302759  -1.081479 
     9500.0000  -1.413264   0.302620  -1.110644 
     9750.0000  -1.394180   0.291395  -1.102785 
    10000.0000  -1.409091   0.316570  -1.092522 
    10250.0000  -1.401870   0.300279  -1.101590 
    10500.0000  -1.405411   0.296646  -1.108765 
    10750.0000  -1.401750   0.294910  -1.106840 
    11000.0000  -1.411995   0.317375  -1.094620 
    11250.0000  -1.402601   0.304479  -1.098122 
    11500.0000  -1.403791   0.303744  -1.100047 
    11750.0000  -1.390895   0.312950  -1.077945 
    12000.0000  -1.403393   0.311262  -1.092131 
    12250.0000  -1.402869   0.304652  -1.098217 
    12500.0000  -1.399856   0.300600  -1.099256 
    12750.0000  -1.412208   0.303839  -1.108370 
    13000.0000  -1.408835   0.290568  -1.118267 
    13250.0000  -1.424606   0.288308  -1.136298 
    13500.0000  -1.406617   0.301295  -1.105322 
    13750.0000  -1.399751   0.304049  -1.095702 
    14000.0000  -1.396641   0.300952  -1.095689 
    14250.0000  -1.394291   0.305840  -1.088452 
    14500.0000  -1.412990   0.296724  -1.116266 
    14750.0000  -1.404485   0.308234  -1.096251 
    15000.0000  -1.418870   0.309469  -1.109401 
    15250.0000  -1.430887   0.307122  -1.123765 
    15500.0000  -1.391611   0.296760  -1.094851 
    15750.0000  -1.414726   0.303805  -1.110921 
    16000.0000  -1.406850   0.302044  -1.104805 
    16250.0000  -1.392924   0.295518  -1.097406 
    16500.0000  -1.400957   0.300875  -1.100081 
    16750.0000  -1.393822   0.296326  -1.097496 
    17000.0000  -1.406143   0.299063  -1.107080 
